,city_id,country_id,region_id,province_id,sub_province_id,google_api_level_x,google_id,city_english_name,city_spanish_name,country_english_name,country_spanish_name,lat,lng,geometry,province_id_x
148,155,19,199.0,,,locality,ChIJwfPO3qkN3hQRRA7HzvR1NmY,Ftericha,Ftericha,Cyprus,Chipre,35.3140157,33.2278976,POINT (33.2278976 35.3140157),
149,156,19,199.0,,,locality,ChIJ8Qe9QW9P3hQR9NaEanZcrvI,Kalograia,Kalograia,Cyprus,Chipre,35.3428587,33.6287673,POINT (33.6287673 35.3428587),
150,157,19,199.0,,,locality,ChIJAbvlJ5QJ3hQRTtLtonn2DKU,Kampyli,Acampar,Cyprus,Chipre,35.3032467,33.1042183,POINT (33.1042183 35.3032467),
151,158,19,199.0,,,locality,ChIJjWF1a69s3hQRq9ClskzK_00,Karakoumi,Karakoumi,Cyprus,Chipre,35.3337487,33.3416004,POINT (33.3416004 35.3337487),
152,159,19,199.0,,,locality,ChIJfZOGfvIM3hQRkYt4GUYmTbo,Karavas,Karavas,Cyprus,Chipre,35.3420796,33.2082318,POINT (33.2082318 35.3420796),
153,160,19,199.0,,,locality,ChIJc0Z0on0N3hQRzLJNY-kkK-4,Karmi,Karmi,Cyprus,Chipre,35.3149411,33.2644093,POINT (33.2644093 35.3149411),
154,161,19,199.0,,,locality,ChIJ4dnRB3vi3RQR-lNp5vJPO8A,Karpaseia,Karpaseia,Cyprus,Chipre,35.2858449,33.0732741,POINT (33.0732741 35.2858449),
155,162,19,199.0,,,locality,ChIJWQgBAqsU3hQRDGnebBrZxSQ,Kazafani,Kazafani,Cyprus,Chipre,35.3261677,33.3542258,POINT (33.3542258 35.3261677),
156,163,19,199.0,,,locality,ChIJTQMTPfEN3hQRJTxZ743D5oQ,Kiomourtzou,Kiomourtzou,Cyprus,Chipre,35.2857855,33.2559847,POINT (33.2559847 35.2857855),
157,164,19,199.0,,,locality,ChIJ99aDMKZq3hQRBu8Ksl2TwCw,Klepini,Klepini,Cyprus,Chipre,35.2982601,33.4439588,POINT (33.4439588 35.2982601),
158,165,19,199.0,,,locality,ChIJD2LWg_gI3hQRPkQCNEuxAgw,Kontemenos,Kontemenos,Cyprus,Chipre,35.2619306,33.1351527,POINT (33.1351527 35.2619306),
159,166,19,199.0,,,locality,ChIJx4wIQefj3RQR954Nruf_HOE,Kormakitis,Kormakitis,Cyprus,Chipre,35.3425478,33.000095,POINT (33.000095 35.3425478),
160,167,19,199.0,,,locality,ChIJ03YxSXQV3hQR4xFQB-gI_Ow,Koutsovendis,Koutsovendis,Cyprus,Chipre,35.2661915,33.4215334,POINT (33.4215334 35.2661915),
161,168,19,199.0,,,locality,ChIJSQMEM-YN3hQRS4wByo5E5SU,Krini,Krini,Cyprus,Chipre,35.2730184,33.2419422,POINT (33.2419422 35.2730184),
162,169,19,199.0,,,locality,ChIJi4O9jUwT3hQR6_VuqOTMV-o,Kyrenia,Kyrenia,Cyprus,Chipre,35.3322825,33.3195479,POINT (33.3195479 35.3322825),
163,170,19,199.0,,,locality,ChIJSfTuTocM3hQRNbYv5mkqRUM,Lapithos,Lapithos,Cyprus,Chipre,35.3364082,33.1632665,POINT (33.1632665 35.3364082),
164,171,19,199.0,,,locality,ChIJZSJJD2MJ3hQRrXqQjWK3sFg,Larnakas tis Lapithou,Larnakas tis Lapithou,Cyprus,Chipre,35.3076877,33.12952900000001,POINT (33.12952900000001 35.3076877),
165,172,19,199.0,,,locality,ChIJ17BMu43m3RQRUulnzLeP1Gk,Livera,Livera,Cyprus,Chipre,35.382536,32.9494009,POINT (32.9494009 35.382536),
166,173,19,199.0,,,locality,ChIJ2-_tevsM3hQRxLzz2YPxzAI,Motides,Motides,Cyprus,Chipre,35.3306518,33.2096366,POINT (33.2096366 35.3306518),
167,174,19,199.0,,,locality,ChIJKUqtUgji3RQRspS_34LLa1s,Myrtou,Myrtou,Cyprus,Chipre,35.3152032,33.0732741,POINT (33.0732741 35.3152032),
168,175,19,199.0,,,locality,ChIJ4UZrwHXh3RQR2PaE3-Wo7uw,Orga,Organo,Cyprus,Chipre,35.35837739999999,33.0282472,POINT (33.0282472 35.35837739999999),
169,176,19,199.0,,,locality,ChIJo_n_4FUM3hQRMn8r4TILJmk,Palaiosofos,Palaiosofos,Cyprus,Chipre,35.3094479,33.2110414,POINT (33.2110414 35.3094479),
170,177,19,199.0,,,locality,ChIJ4xP-0fnh3RQR8AxYXLsvyzE,Panagra,Panagra,Cyprus,Chipre,35.3446997,33.0648331,POINT (33.0648331 35.3446997),
171,178,19,199.0,,,locality,ChIJf0s8-cAT3hQRY6tDs7XxiJg,Dikomo,Dikomo,Cyprus,Chipre,35.266918,33.3277003,POINT (33.3277003 35.266918),
172,179,19,199.0,,,locality,ChIJh1pYrtUN3hQRacUjOhilL48,Pileri,Pileri,Cyprus,Chipre,35.2834291,33.2082318,POINT (33.2082318 35.2834291),
173,180,19,199.0,,,locality,ChIJ-9GNM_QU3hQRWfij39XCSdc,Sychari,Sychari,Cyprus,Chipre,35.2738554,33.365447,POINT (33.365447 35.2738554),
174,181,19,199.0,,,locality,ChIJq-MB6AEM3hQR-l97Vmwy_A4,Sysklipos,Sysklipos,Cyprus,Chipre,35.2938313,33.1745097,POINT (33.1745097 35.2938313),
175,182,19,199.0,,,locality,ChIJwVvTLdAS3hQREGDVCh7-Py4,Templos,Templos,Cyprus,Chipre,35.3290981,33.2896786,POINT (33.2896786 35.3290981),
176,183,19,199.0,,,locality,ChIJi4O9jUwT3hQR6_VuqOTMV-o,Girne,Girne,Cyprus,Chipre,35.3322825,33.3195479,POINT (33.3195479 35.3322825),
177,184,19,199.0,,,locality,ChIJ5YwrdUNA3hQR5J9wzYWE44s,Trapeza,Trapecio,Cyprus,Chipre,35.2975375,33.4775871,POINT (33.4775871 35.2975375),
178,185,19,199.0,,,locality,ChIJZ09DMp4S3hQRd0ZOf_1ilTc,Trimithi,Trimithi,Cyprus,Chipre,35.3346453,33.2559847,POINT (33.2559847 35.3346453),
179,186,19,199.0,,,locality,ChIJI23ralMK3hQRmSYUL86bEWI,Vasileia,Vasileia,Cyprus,Chipre,35.3439517,33.1070309,POINT (33.1070309 35.3439517),
180,187,19,199.0,,,locality,ChIJz9U6E_8U3hQRanxew9hlx0U,Vouno,Vouno,Cyprus,Chipre,35.2569465,33.3962986,POINT (33.3962986 35.2569465),
181,188,20,210.0,,,administrative_area_level_1,ChIJFZrZ4KBSDEgRHarF21WFdPM,St. Helier,St. Helier,England,Inglaterra,49.1805019,-2.103233,POINT (-2.103233 49.1805019),
182,189,20,210.0,,,administrative_area_level_1,ChIJYx2CcgpSDEgRWaPsksgh7vM,Grouville,Grouville,England,Inglaterra,49.18556299999999,-2.050422,POINT (-2.050422 49.18556299999999),
183,190,20,210.0,,,administrative_area_level_1,ChIJCVZgpvatDUgRN_iIa4eEQ2c,St. Brélade,St. Brélade,England,Inglaterra,49.1904481,-2.2005865,POINT (-2.2005865 49.1904481),
184,191,20,210.0,,,administrative_area_level_1,ChIJebdbE5BNDEgREigQhHoEgyk,St. Clement,St. Clement,England,Inglaterra,49.1728585,-2.057083500000001,POINT (-2.057083500000001 49.1728585),
185,192,20,210.0,,,administrative_area_level_1,ChIJo5niJLesDUgReZp2-tU8lMM,St. John,St. John,England,Inglaterra,49.246823,-2.136932,POINT (-2.136932 49.246823),
186,193,20,210.0,,,administrative_area_level_1,ChIJsSjigUWtDUgR_322Prw0V2I,St. Lawrence,St. Lawrence,England,Inglaterra,49.2132739,-2.140835,POINT (-2.140835 49.2132739),
187,194,20,210.0,,,administrative_area_level_1,ChIJY_w59DNSDEgRjmEaE_f5MsI,St. Martin,St. Martin,England,Inglaterra,49.21988899999999,-2.050922,POINT (-2.050922 49.21988899999999),
188,195,20,210.0,,,administrative_area_level_1,ChIJDQ5xbvmsDUgRwFhHYus2wvo,St. Mary,St. Mary,England,Inglaterra,49.230202,-2.166378,POINT (-2.166378 49.230202),
189,196,20,210.0,,,administrative_area_level_1,ChIJ2XtcTCWsDUgRfBeqsUBbS8o,St. Ouen,St. Ouen,England,Inglaterra,49.23418699999999,-2.2021639,POINT (-2.2021639 49.23418699999999),
190,197,20,210.0,,,administrative_area_level_1,ChIJA8xD8KOtDUgR8YORBatANmE,St. Peters,St. Peters,England,Inglaterra,49.207436,-2.175747,POINT (-2.175747 49.207436),
191,198,20,210.0,,,administrative_area_level_1,ChIJ02b5wGZSDEgR7Oiz5-7msHY,St. Saviour,St. Saviour,England,Inglaterra,49.1894141,-2.0830344,POINT (-2.0830344 49.1894141),
192,199,20,210.0,,,administrative_area_level_1,ChIJGWCbMw5TDEgRRWNTtdbgDWw,Trinity,Trinity,England,Inglaterra,49.235168,-2.090838,POINT (-2.090838 49.235168),
193,200,20,211.0,,,administrative_area_level_1,ChIJqaTMMy9yDUgRaat30iCyfNo,Castel,Castel,England,Inglaterra,49.4633023,-2.5966393,POINT (-2.5966393 49.4633023),
194,201,20,211.0,,,administrative_area_level_1,ChIJm3fPJv1zDUgRtcoHsPlsIvc,Forest,Forest,England,Inglaterra,49.4251635,-2.5960197,POINT (-2.5960197 49.4251635),
195,202,20,211.0,,,administrative_area_level_1,ChIJG5b--8hzDUgR7N-lYwiGW9A,St. Andrew,St. Andrew,England,Inglaterra,49.44598,-2.5748838,POINT (-2.5748838 49.44598),
196,204,20,211.0,,,administrative_area_level_1,ChIJW-PWowRzDUgR2rHna7uIkF8,St. Peter Port,St. Peter Port,England,Inglaterra,49.4541677,-2.5497069,POINT (-2.5497069 49.4541677),
197,205,20,211.0,,,administrative_area_level_1,ChIJ55qmuLetDUgRUmZ06NCtYXs,St. Pierre du Bois,St. Pierre du Bois,England,Inglaterra,49.2077679,-2.1862978,POINT (-2.1862978 49.2077679),
198,207,20,211.0,,,administrative_area_level_1,ChIJg_jYYXFxDUgREsgMQMHBWT0,St. Saviour,St. Saviour,England,Inglaterra,49.4427348,-2.6062774,POINT (-2.6062774 49.4427348),
199,209,20,211.0,,,administrative_area_level_1,ChIJC-MXFJdyDUgRDXuVlb-2lyQ,Vale,Vale,England,Inglaterra,49.4953081,-2.5303548,POINT (-2.5303548 49.4953081),
200,212,25,231.0,388.0,,locality,ChIJu46S-ZZhLxMROG5lkwZ3D7k,Rome,Roma,Italy,Italia,41.9027835,12.4963655,POINT (12.4963655 41.9027835),
201,213,25,244.0,2232.0,,locality,ChIJiT3W8dqxfkcRLxCSvfDGo3s,Venice,Venecia,Italy,Italia,45.4408474,12.3155151,POINT (12.3155151 45.4408474),
202,214,25,228.0,2233.0,,locality,ChIJ6_p622YIOxMRfriMZcxDOtI,Naples,Nápoles,Italy,Italia,40.8517746,14.2681244,POINT (14.2681244 40.8517746),
203,215,25,228.0,2233.0,,locality,ChIJ76RLkZW8OxMRpBS0rnKK0dI,Pompeii,Pompeya,Italy,Italia,40.7461572,14.4989344,POINT (14.4989344 40.7461572),
204,216,25,237.0,2234.0,,locality,ChIJCREtL-QuRBMR8HezakxaW5s,Lecce,Lecce,Italy,Italia,40.3515155,18.1750161,POINT (18.1750161 40.3515155),
205,217,26,253.0,10121.0,,locality,ChIJs-6cfNaoDkgR_sMNfuRMg8U,Mont Saint-Michel,Mont Saint-Michel,France,Francia,48.636063,-1.511457,POINT (-1.511457 48.636063),
206,218,26,250.0,10099.0,,locality,ChIJCTtTSjN06UcRwEU7mrlfCgQ,Reims,Reims,France,Francia,49.258329,4.031696,POINT (4.031696 49.258329),
207,219,26,245.0,10070.0,,locality,ChIJ5y7-LQZMiUcRgKO65CqrCAQ,Chamonix,Chamonix,France,Francia,45.923697,6.869433,POINT (6.869433 45.923697),
208,220,26,257.0,10154.0,,locality,ChIJMS2FahDQzRIRcJqX_aUZCAQ,Nice,Nice,France,Francia,43.7101728,7.261953200000001,POINT (7.261953200000001 43.7101728),
209,221,26,255.0,10136.0,,locality,ChIJi70WATksrhIRxxShdzvfj-I,Carcassonne,Carcassonne,France,Francia,43.2132151,2.3517703,POINT (2.3517703 43.2132151),
210,222,26,257.0,10155.0,,locality,ChIJWRK5BKONyRIRo4i2yL5TuVw,Aix-en-Provence,Aix-en-Provence,France,Francia,43.529742,5.447426999999999,POINT (5.447426999999999 43.529742),
211,223,26,245.0,10073.0,,locality,ChIJl4foalHq9EcR8CG75CqrCAQ,Lyon,Lyon,France,Francia,45.764043,4.835659,POINT (4.835659 45.764043),
212,224,27,259.0,10159.0,,locality,ChIJ2V-Mo_l1nkcRfZixfUq4DAE,Munich,Múnich,Germany,Alemania,48.1351253,11.5819806,POINT (11.5819806 48.1351253),
213,225,27,268.0,,,locality,ChIJxfsc0Zt8lUcRS3LNTaWjDP4,Trier,Trier,Germany,Alemania,49.749992,6.6371433,POINT (6.6371433 49.749992),
214,226,27,270.0,,,locality,ChIJqdYaECnPCUcRsP6IQsuxIQQ,Dresden,Dresden,Germany,Alemania,51.0504088,13.7372621,POINT (13.7372621 51.0504088),
215,227,27,258.0,10162.0,,locality,ChIJO_SVAbnIkEcR0IffpbdrHwQ,Schiltach,Schiltach,Germany,Alemania,48.2917596,8.3468916,POINT (8.3468916 48.2917596),
216,228,27,259.0,10160.0,,locality,ChIJtb7UOAUjokcRgNlh8Ci3HQQ,Bamberg,Bamberg,Germany,Alemania,49.8988135,10.9027636,POINT (10.9027636 49.8988135),
217,229,27,261.0,,,locality,ChIJt9Y6hM31qEcRm-yqC5j4ZcU,Potsdam,Potsdam,Germany,Alemania,52.3905689,13.0644729,POINT (13.0644729 52.3905689),
218,230,27,268.0,,,locality,ChIJnX0jdld7vkcRYLPaENXUIgQ,Koblenz,Koblenz,Germany,Alemania,50.3569429,7.5889959,POINT (7.5889959 50.3569429),
219,231,27,270.0,,,locality,ChIJcywPIBj4pkcRUvW0udKA35M,Leipzig,Leipzig,Germany,Alemania,51.3396955,12.3730747,POINT (12.3730747 51.3396955),
220,232,27,258.0,10162.0,,locality,ChIJP5NF1Bf2kEcRIFrfpbdrHwQ,Schluchsee,Schluchsee,Germany,Alemania,47.818711,8.1771184,POINT (8.1771184 47.818711),
221,233,27,264.0,10163.0,,locality,ChIJxZZwR28JvUcRAMawKVBDIgQ,Frankfurt,Frankfurt,Germany,Alemania,50.1109221,8.6821267,POINT (8.6821267 50.1109221),
222,234,27,259.0,10161.0,,locality,ChIJ0xy2ta5Xn0cRtyGMqYWvXd0,Nuremberg,Nuremberg,Germany,Alemania,49.4521018,11.0766654,POINT (11.0766654 49.4521018),
223,235,27,258.0,10164.0,,locality,ChIJzdzMDgXBl0cR1zokRADq5u8,Heidelberg,Heidelberg,Germany,Alemania,49.3987524,8.6724335,POINT (8.6724335 49.3987524),
224,236,27,259.0,10161.0,,locality,ChIJN_9t8P2OmEcRwPW1vjLaHgQ,Rothenburg ob der Tauber,Rothenburg ob der Tauber,Germany,Alemania,49.3801834,10.1867388,POINT (10.1867388 49.3801834),
225,237,28,278.0,,,locality,ChIJ02oeW9PP20YR2XC13VO4YQs,Minsk,Minsk,Belarus,Bielorrusia,53.9006011,27.558972,POINT (27.558972 53.9006011),
226,238,41,382.0,,,locality,ChIJSYrQjqeULBMRRFj53EnpCeg,Acquaviva,Acquaviva,San Marino,San Marino,43.9450921,12.418677,POINT (12.418677 43.9450921),
227,239,41,383.0,,,locality,ChIJ69OQYV_rLBMRMCA0gpnzAAQ,Borgo Maggiore,Borgo Maggiore,San Marino,San Marino,43.9574882,12.4552546,POINT (12.4552546 43.9574882),
228,240,41,384.0,,,locality,ChIJZ3B_E9ySLBMRSRTwgwQJBBU,Chiesanuova,Chiesanuova,San Marino,San Marino,43.9039732,12.4198031,POINT (12.4198031 43.9039732),
229,241,41,385.0,,,locality,ChIJD6FyZLbsLBMRwPCg95vzAAo,City of San Marino,Ciudad de San Marino,San Marino,San Marino,43.9355907,12.4472806,POINT (12.4472806 43.9355907),
230,242,41,386.0,,,locality,ChIJ98sdZWbrLBMRpeP-3G9gg18,Domagnano,Domagnano,San Marino,San Marino,43.9501929,12.4681537,POINT (12.4681537 43.9501929),
231,243,41,387.0,,,locality,ChIJwZCs-G7sLBMRqWwlD0zFios,Faetano,Faetano,San Marino,San Marino,43.9257086,12.4993728,POINT (12.4993728 43.9257086),
232,244,41,388.0,,,locality,ChIJ86ISxd3sLBMRnWIbwn70nW4,Fiorentino,Fiorentino,San Marino,San Marino,43.9107907,12.4589323,POINT (12.4589323 43.9107907),
233,245,41,389.0,,,locality,ChIJnz2dIFbsLBMRAGc42JYDCRU,Montegiardino,Montegiardino,San Marino,San Marino,43.9097318,12.4863344,POINT (12.4863344 43.9097318),
234,246,41,390.0,,,locality,ChIJXd38hKzrLBMRkPCg95vzAAo,Serravalle,Serravalle,San Marino,San Marino,43.9693717,12.4798708,POINT (12.4798708 43.9693717),
235,247,41,382.0,,,locality,ChIJGUmauJyULBMRICVZlgnUGSA,Gualdicciolo,Gualdicciolo,San Marino,San Marino,43.9524232,12.4057683,POINT (12.4057683 43.9524232),
236,248,41,384.0,,,locality,ChIJNW9YQD2TLBMRjsf2j3c8_hk,Galavotto,Galavotto,San Marino,San Marino,43.9203629,12.4166431,POINT (12.4166431 43.9203629),
237,249,41,384.0,,,locality,ChIJu66WZR-TLBMRICJt6cSvNOk,Molarini,Molarini,San Marino,San Marino,43.91343,12.4144859,POINT (12.4144859 43.91343),
238,250,41,384.0,,,locality,ChIJCwSN_eaSLBMRV7nNlNDfw6g,Confine,Confine,San Marino,San Marino,43.9038611,12.4122332,POINT (12.4122332 43.9038611),
239,251,41,384.0,,,locality,ChIJ3-awVtaSLBMRFTFOg8YUGLM,Caladino,Caladino,San Marino,San Marino,43.9065109,12.4298798,POINT (12.4298798 43.9065109),
240,252,41,384.0,,,locality,ChIJbxskSheTLBMRjFe4k0i-A8Q,Poggio Casalino,Poggio Casalino,San Marino,San Marino,43.9212959,12.4097372,POINT (12.4097372 43.9212959),
241,253,41,383.0,,,locality,ChIJnw2Ke1nrLBMR6v04hkVzh-I,Cailungo,Cailungo,San Marino,San Marino,43.9494268,12.4538215,POINT (12.4538215 43.9494268),
242,254,41,383.0,,,locality,ChIJvbdQp7_sLBMRtEazhN3-yiw,San Giovanni sotto le Penne,San Giovanni sotto le Penne,San Marino,San Marino,43.9257837,12.4581457,POINT (12.4581457 43.9257837),
243,255,41,383.0,,,locality,ChIJHbgKNajsLBMRAM02U8ui34s,Valdragone,Valdragone,San Marino,San Marino,43.9391634,12.4484828,POINT (12.4484828 43.9391634),
244,256,41,383.0,,,locality,ChIJ7ZkejFLrLBMRCDu-dbAsB3o,Ventoso,Ventoso,San Marino,San Marino,43.95235659999999,12.4405657,POINT (12.4405657 43.95235659999999),
245,257,41,386.0,,,locality,ChIJCS5trJTrLBMRtgRwwiTaxEk,Torraccia,Torraccia,San Marino,San Marino,43.953288,12.5065013,POINT (12.5065013 43.953288),
246,258,41,386.0,,,locality,ChIJ-bd0Q3LrLBMR8twc38HgHjs,Fiorina,Fiorina,San Marino,San Marino,43.9566043,12.4738871,POINT (12.4738871 43.9566043),
247,259,41,386.0,,,locality,ChIJi63M5HfrLBMRMntfPP9spYY,Piandivello,Piandivello,San Marino,San Marino,43.9502642,12.4834481,POINT (12.4834481 43.9502642),
248,260,41,387.0,,,locality,ChIJadbVlIfsLBMRhVK9h-1uzto,Corianino,Corianino,San Marino,San Marino,43.932163,12.4826764,POINT (12.4826764 43.932163),
249,261,41,387.0,,,locality,ChIJ--36RHvsLBMRoel8TJl0tMg,Monte Pulito,Monte Pulito,San Marino,San Marino,43.9308683,12.4905149,POINT (12.4905149 43.9308683),
250,262,41,388.0,,,locality,ChIJvdaZjyXtLBMRiaQcy2oQTMc,Pianacci,Pianacci,San Marino,San Marino,43.8999658,12.4501032,POINT (12.4501032 43.8999658),
251,263,41,388.0,,,locality,ChIJly5BhyTtLBMRTUOktKnGdug,Capanne San Marino,Capanne San Marino,San Marino,San Marino,43.898731,12.4548275,POINT (12.4548275 43.898731),
252,264,41,388.0,,,locality,ChIJkddKMdrsLBMRFCwhAHGfYHE,Crociale,Crociale,San Marino,San Marino,43.9117445,12.4519512,POINT (12.4519512 43.9117445),
253,265,41,390.0,,,locality,ChIJjey7u7DrLBMRYJqHYc8QeQI,Ponte Mellini,Ponte Mellini,San Marino,San Marino,43.9673942,12.5001653,POINT (12.5001653 43.9673942),
254,266,41,390.0,,,locality,ChIJPaXS8KPrLBMR0iks2c-cAbg,Valgiurata,Valgiurata,San Marino,San Marino,43.9626875,12.4905091,POINT (12.4905091 43.9626875),
255,267,41,390.0,,,locality,ChIJCbi4n6DrLBMR8-ur6V4McCs,Lesignano,Lesignano,San Marino,San Marino,43.9620311,12.4832045,POINT (12.4832045 43.9620311),
256,268,41,390.0,,,locality,ChIJ0yj-OADrLBMRLZDj7Y_Ltdw,Dogana,Dogana,San Marino,San Marino,43.98100890000001,12.4896372,POINT (12.4896372 43.98100890000001),
257,269,41,390.0,,,locality,ChIJv229zknqLBMRNVnUPOlPjtI,Falciano,Falciano,San Marino,San Marino,43.9829702,12.5031767,POINT (12.5031767 43.9829702),
258,270,41,390.0,,,locality,ChIJZ1vhajnqLBMR1devfNOLb9U,Rovereta,Rovereta,San Marino,San Marino,43.9875437,12.5112708,POINT (12.5112708 43.9875437),
259,271,41,385.0,,,locality,ChIJlwPTF02TLBMRDvQd_hwIGdU,Santa Mustiola,Santa Mustiola,San Marino,San Marino,43.9344352,12.4365927,POINT (12.4365927 43.9344352),
260,272,41,385.0,,,locality,ChIJ34eXsjWTLBMRHEkRZv1oNug,Canepa,Canepa,San Marino,San Marino,43.92462829999999,12.4344306,POINT (12.4344306 43.92462829999999),
261,273,41,385.0,,,locality,ChIJDQRSPc7sLBMRIRnjUeOgVP8,Casole,Casole,San Marino,San Marino,43.916908,12.4452661,POINT (12.4452661 43.916908),
262,274,41,385.0,,,locality,ChIJTZbu6sXsLBMRTAwbJj52cHM,Murata,Murata,San Marino,San Marino,43.919914,12.4521196,POINT (12.4521196 43.919914),
263,275,80,,,,locality,ChIJTdNlZBA4hY4Rd1az64qYLdM,Noord,Noord,Aruba,Aruba,12.5765648,-70.03245,POINT (-70.03245 12.5765648),
264,276,80,,,,locality,ChIJN4q-Qds4hY4Ro2I-jCDbM00,Oranjestad,Oranjestad,Aruba,Aruba,12.5092044,-70.0086306,POINT (-70.0086306 12.5092044),
265,277,80,,,,locality,ChIJbdS-5P84hY4RBU5aA71EL9E,Paradera,Paradera,Aruba,Aruba,12.5347904,-70.0041644,POINT (-70.0041644 12.5347904),
266,278,80,,,,locality,ChIJlyQ6GwI9hY4RKlxsmIBzmuk,San Nicolaas,San Nicolas,Aruba,Aruba,12.4227616,-69.8776091,POINT (-69.8776091 12.4227616),
267,279,80,,,,locality,ChIJO25PkV05hY4RpvllYQLwXhM,Santa Cruz,Santa Cruz,Aruba,Aruba,12.5046166,-69.94907839999999,POINT (-69.94907839999999 12.5046166),
268,280,80,,,,locality,ChIJCebbtC48hY4RJossCvOj24M,Savaneta,Savaneta,Aruba,Aruba,12.4609737,-69.94907839999999,POINT (-69.94907839999999 12.4609737),
269,281,22,215.0,378.0,,locality,ChIJyc_U0TTDQUcRYBEeDCnEAAQ,Budapest,Budapest,Hungary,Hungria,47.497912,19.040235,POINT (19.040235 47.497912),
270,282,73,672.0,1416.0,,locality,ChIJRTNcZYChiYURJXuGW4HHcko,Guatemala City,Ciudad de Guatemala,Guatemala,Guatemala,14.6349149,-90.5068824,POINT (-90.5068824 14.6349149),
271,285,69,646.0,,,natural_feature,ChIJ39NqGMwJso8RGIvIF1F87v0,Azuero Peninsula,Península de Azuero,Panama,Panamá,7.6666667,-80.58333329999999,POINT (-80.58333329999999 7.6666667),
272,286,69,647.0,,,locality,ChIJYwPo2_GorI8RDsFC8PFdoqs,Panama City,Ciudad de Panamá,Panama,Panamá,8.9823792,-79.51986959999999,POINT (-79.51986959999999 8.9823792),
273,287,238,10008.0,,,locality,ChIJWcnok8oKDowROCfYS-KHTbY,Gustavia,Gustavia,Saint Barthélemy,San Bartolomé,17.8964345,-62.85220099999999,POINT (-62.85220099999999 17.8964345),
274,288,1,2.0,10181.0,,,ChIJR71L73_5Vw0RdilE6jcNZmc,Ordesa y Monte Perdido National Park,Parque Nacional de Ordesa y el Monte Perdido,Spain,España,42.6468705,0.0349001,POINT (0.0349001 42.6468705),
275,289,1,1.0,300034.0,,locality,ChIJ7UyJsmm-eg0R8--V6lzoty4,Níjar,Níjar,Spain,España,36.96593060000001,-2.2067723,POINT (-2.2067723 36.96593060000001),
276,290,1,11.0,30.0,,locality,ChIJE9CLflwgPg0RCxBxQAOObaw,Villarreal de San Carlos,Villarreal de San Carlos,Spain,España,39.85,-6.033333,POINT (-6.033333 39.85),
277,291,1,9.0,2219.0,,locality,ChIJ-TIzqeY-QQ0Rt98TvyFyVlQ,Segovia,Segovia,Spain,España,40.9429032,-4.108806899999999,POINT (-4.108806899999999 40.9429032),
278,292,1,9.0,2217.0,,locality,ChIJJwPCPb78RQ0RoRrnuOpbHwo,Burgos,Burgos,Spain,España,42.3504659,-3.689354499999999,POINT (-3.689354499999999 42.3504659),
279,294,14,157.0,2250.0,,locality,ChIJRbAlWYgdXQsRjZ4xsiG7B58,Nordeste,Nordeste,Portugal,Portugal,37.8322686,-25.145931,POINT (-25.145931 37.8322686),
280,295,1,18.0,,,locality,ChIJ76wp6eejDA0RQMahjP1jBAQ,Ceuta,Ceuta,Spain,España,35.8893874,-5.3213455,POINT (-5.3213455 35.8893874),
281,296,1,19.0,,,locality,ChIJ7Vysk40Fdw0RUMahjP1jBAQ,Melilla,Melilla,Spain,España,35.2922775,-2.9380973,POINT (-2.9380973 35.2922775),
282,297,149,1282.0,1538.0,,locality,ChIJp0lN2HIRLxgRTJKXslQCz_c,Nairobi,Nairobi,Kenya,Kenia,-1.2920659,36.8219462,POINT (36.8219462 -1.2920659),
283,298,149,1283.0,1525.0,,,ChIJVVVVVXSeMBgRSfmtadLuBYQ,Amboseli National Park,Parque nacional Amboseli,Kenya,Kenia,-2.652687,37.260565,POINT (37.260565 -2.652687),
284,299,149,1281.0,1511.0,,natural_feature,ChIJtxZRqWTiJxgRuPZ_ViBuG1A,Mount Kenya,Monte Kenia,Kenya,Kenia,-0.1521384,37.30840789999999,POINT (37.30840789999999 -0.1521384),
285,300,149,1283.0,1497.0,,natural_feature,ChIJtyto7LyAORgR_yq7wuN9UPw,Tsavo National Park,Parque nacional Tsavo,Kenya,Kenia,-2.9644272,37.9111147,POINT (37.9111147 -2.9644272),
286,301,149,1278.0,1516.0,,,ChIJaXNvPJONiBcR3jsTrjTc4qI,Samburu National Reserve,Reserva nacional Samburu,Kenya,Kenia,0.5774644999999999,37.49157729999999,POINT (37.49157729999999 0.5774644999999999),
287,302,149,1280.0,1523.0,,,ChIJrwwSswFKKRgRXfyY9jaEJaE,Hell's Gate National Park,Parque nacional de Hell's Gate,Kenya,Kenia,-0.8881283999999999,36.3063043,POINT (36.3063043 -0.8881283999999999),
288,303,62,580.0,300044.0,,locality,ChIJuzrymgbQYpYRl0jtCfRZnYc,Santiago,Santiago,Chile,Chile,-33.4452217,-70.6573657,POINT (-70.6573657 -33.4452217),
289,304,14,157.0,2250.0,,locality,ChIJlw6wdswqQwsRFsRvTvKAVXY,Ponta Delgada,Ponta Delgada,Portugal,Portugal,37.7394207,-25.6686725,POINT (-25.6686725 37.7394207),
290,305,203,1635.0,300113.0,,,ChIJuZGsKfP4tC0RYtHgcIgHobE,Komodo National Park,Parque Nacional de Komodo,Indonesia,Indonesia,-8.527716,119.4833198,POINT (119.4833198 -8.527716),
291,306,203,1635.0,2399.0,,locality,ChIJw8kin3M90i0RHD13a_2Ko1Q,Ubud,Ubud,Indonesia,Indonesia,-8.5068536,115.2624778,POINT (115.2624778 -8.5068536),
